2019-12-19,Buttigieg,"We cannot wait four years, 10 years. We cannot wait anymore to do something about this."
2019-12-19,Buttigieg,"I support H.R. 40 which is the bill that has been proposed in Congress to establish a commission to look at reparations, but we shouldnít wait for that commission to do its work to do things that are reparative. Remember weíre not talking about a gift to anybody. Weíre talking about mending what was broken. Weíre talking about the generational theft of the wealth of generations of African Americans. And just crossing out or racist policy and replacing it with a neutral one is not enough to deliver a quality harms compound just like a dollar saved in its value compounds over time. So does the value of a dollar stolen and that is why the United States must act immediately with investments in minority owned businesses with investments in health equity, with investments in HBCUs and on the longer term a look at reparations so that we can mend what has been broken."
2019-12-19,Biden,"Not any, since I havenít spoken on this. Got a chance. Number one, the reason weíre the country we are is because of immigration. Weíve been able to cherry-pick the best from every single continent. The people that come here have determination, resilience. They are ready to stand up and work like the devil. We had a 24 out of every 100 children in our school today is Hispanic. The idea that we are going to walk away and not provide every opportunity for them is not only stupid and immoral but as bad for America. They are the future of America and we should invest in them. Everybody will be benefit from it. Every single American and you should get used to it. This is a nation of immigrants. Thatís who we are. Thatís why we are who we are. Thatís what makes us different and we should invest in them."
2019-12-19,Klobuchar,"I was hearkening backÖ I made my case on immigration to what the mayor said about Washington. So I look at this a different way. When we were in the last debate mayor, you basically mocked the 100 years of experience on the stage and what do I see on this stage? I see Elizabethís work starting the Consumer Financial Protection Bureau and helping 29 million people. I see the vice presidentís work in getting a $2 billion for his cancer moonshot. I see Senator Sandersí work working to get the veterans bill passed across the aisle and I see what Iíve done, which is to negotiate three farm bills and be someone that actually had major provisions put in those bills. So what you can dismiss committee hearings. I think this experience works and I have not denigrated your experience as a local official. I have been one-"
2019-12-19,Buttigieg,"You know, sorry."
2019-12-19,Klobuchar,I just think you should respect our experience when you look at how you evaluate someone who can get things done.
2019-12-19,Buttigieg,"You actually did denigrate my experience Senator and it was before the break and I was going to let it go cause we got bigger fish to fry here. But, you implied that my relation-"
2019-12-19,Klobuchar,"Oh, I donít think we have bigger fish to fry than picking a president of the United States."
2019-12-19,Buttigieg,"Youíre right, and before the break you seemed to imply that my relationship to the First Amendment was a talking point. As if anyone up here has any more or less commitment to the constitution than anybody else up here. Let me tell you about my relationship to the First Amendment. It is part of the Constitution that I raised my right hand and swore to defend with my life. That is my experience and it may not be the same as yours, but it counts, senator, it counts."
2019-12-19,Klobuchar,"I certainly respect your military experience. Thatís not what this is about. This is about choosing a president and I know my view of this is I know you ran for to be chair of the Democratic National Committee. Thatís not something that I wanted to do. I want to be president of the United States. And the point is we should have someone heading up this ticket that has actually won and been able to show that they can gather the support that you talk about of moderate Republicans and Independents as well as a fired-up democratic base. And not just done at once, I have done it three times. I think winning matters. I think a track record of getting things done matters and I also think showing our party that we can actually bring people with us, have a wider tent, have a bigger coalition and yes, longer coattails that matters."
2019-12-19,Buttigieg,"Iíve got to respond to that. Senator I know that if you just go by vote totals, maybe what goes on in my city seems small to you. If you want to talk about the capacity to win, try putting together a coalition to bring you back to office with 80% of the vote as a gay dude and Mike Penceís Indiana."
2019-12-19,Klobuchar,If you had won in Indiana that would be one thing. You tried and you lost by 20 points.
2019-12-19,Sanders,"Letís talk about howÖ Excuse me, letís talk about how we win an election, which is something everybody here wants to do in terms of defeating the most dangerous president in American history. So let me tell you how youíre win it. You have the largest voter turnout in the history of America. And you donít have the largest voter turnout unless you create energy and excitement. And you know, create energy and excitement unless you are prepared to take on the people who own America and are prepared to speak to the people who are working in America. We need a progressive agenda. Medicare for all, raising the minimum wage to a living wage, leading the world in combating climate change, making public colleges and universities-"
2019-12-19,Sanders,available to all because we have free tuition or intensely Oh student debt in this country.
2019-12-19,Warren,"So as Iíve talked about before, I have a 2 cent wealth tax proposed for millionaires and billionaires and that gives us enough money to invest in all of our babies age zero to five. To put an historic $800 billion investment in public schools, K through 12 and that will permit us to offer technical school 2-year college, 4-year college for every single person who wants an education. Cancel student loan debt four 50Ö. Put a $50 billion investment in our historically black colleges and universities and cancel student loan debt for 43 million Americans."
2019-12-19,Warren,"Look, this is about money, but this is also about values. We need to make an investment in our future and the best way to do that is letís invest in the public education of our children. That starts when theyíre babies and it goes long after high school. We want to have families. I meet families every day in the selfie lines who talk about what it means to be crushed by student loan debt. Thatís why I have a proposal, popular among Democrats, popular among Republicans, popular among independents to ask those at the top to pay a little more. So somebody can get rid of that student loan debt so they can make an investment in themselves. Start a small business, buy a car, create a future for themselves and for this country."
2019-12-19,Buttigieg,"I do think that if youíre in that lucky top 10% I still wish you, well, donít get me wrong, I just want you to go ahead and pay your own tuition. Now we can still have public service loan forgiveness for those who go into lower income fields to deal with that. But if youíre not top 10% I think youíre going to be for the most part. Okay? And there is a very real choice on where every one of these tax dollars goes. So I very much agree with Senator Warren on raising more tax revenue from millionaires and billionaires. I just donít agree on the part about spending it on millionaires and billionaires when it comes to their college tuition."
2019-12-19,Warren,"So wait, he mentioned me by name."
2019-12-19,Warren,"Look, the mayor wants billionaires to pay one tuition for their own kids. I want a billionaire to pay enough to cover tuition for all of our kids because thatís how we build a future. The other part is weíve got to deal with student loan debt, and right now most of the people on the stage are nibbling around the edges of a huge student loan debt burden that disproportionately affects people of color. African Americans are more likely to have to borrow money to go to school, more likely to borrow more money while theyíre in school and have a harder time paying it off. We want to make an investment in the future then open up education for all of our kids. Thatís how we build our future."
2019-12-19,Sanders,"I believe in the concept of universality and one of the crises in America today is people are sick and tired of filling out forms. So youíre not eligible for the program today because youíre at 150 but youíll lost your job by eligible. Youíve got a better job, youíre eligible. I think what we have to do is what we do with social security, what we do with public education. Donald Trumpís kids can go to a public school, they should be able to go to a public school. What we all need right now is a revolution in education. We have got to en this dysfunctional childcare system and make that every working class person in this country can find high quality, affordable childcare. We need to make public colleges and universities tuition-free. And by taxing billionaires and by taxing wall street, we will cancel all student debt in this country."
2019-12-19,Steyer,"Look, the United States has made a commitment to treat everybody equally and that means supporting people with disabilities both in terms of education and later when theyíre part of the workforce. That means bringing the resources to bear to make sure that weíre treating them fairly in school and after school to try and integrate them fully and to make them have as full a life as possible."
2019-12-19,Steyer,"The question weíve got here across the board is can we afford to do the kinds of things that Senator Sanders and Senator Warren are pushing? And the answer is yes, but in fact what we need to do is to undo the tax breaks that have been given for two generations to rich Americans and big corporations last year the top 400 corporations paid an 11% tax. That is absolutely ludicrous."
2019-12-19,Klobuchar,Could I answer the crisis? [crosstalk 00:38:47]
2019-12-19,Steyer,"the answer on disability is a question of focus and money as so many of these questions are, we have a country where the government is broken because corporations have bought it. Theyíre getting their way and for us to get back to government of by and for the people that serves Americans, including Americans with disabilities. Weíre going to have to take that back. For the sake-"
2019-12-19,Yang,"I would love it. I have a son with special needs and to me special needs is the new normal in this country. How many of you all have a family member or a friend or a neighbor with special needs or autism? If you look around, most hands went up. The fact is right now we have to do more for Kyle. Special needs children are going to become special needs adults in many cases. And hereís the challenge. We go to employers and say, Hey, this special needs person can be a contributor in your workplace, which may be correct, but thatís not the point. We have to stop confusing economic value in human value. We have to be able to say to our kids and Kyle that you have intrinsic value because you are an American and you are a human being."
2019-12-19,Yang,"Weíre going to put a freedom dividend of $1,000 a month in everyoneís hands, which is going to help families around the country adapt and then weíre going to take this burden off of the communities and off of the schools who do not have the resources to support kids like my son and make it a federal priority, not a local one. So not not robbing Peter to pay Paul."
2019-12-19,Warren,No. Come on.
2019-12-19,Warren,"So I was a special education teacher and I loved that work because it gave me a chance to work straight up with people to recognize the worth of every human being. I had four to 46-year-olds who were in special ed and what do we need to do? Thatís why I have a plan as a special ed teacher to fully fund IDEA, so every child with disabilities will get the full education they need."
2019-12-19,Warren,"My housing plan is about investing in more housing across this country and rural America and urban America in small town America, but itís also about making sure that people who want to live independently, people who have disabilities will have housing available to them. I make a part of my job to spill that we are going to make sure as president, I will make sure that the people who want to bid on federal contracts are treating people with disabilities fairly and paying them fairly. Youíve got to go at it at every part of what we do because as a nation, this is truly a measure of who we are. We believe in treating these the least of thy brethren as people of value, and that is how we make a better America."
2019-12-19,Klobuchar,"Of course. And I want to make it clear that Iíve opposed many, many judges and I think everyone will remember what happened at the Kavanaugh Hearing when that nominee went after me. I stood my ground and he had to apologize. So I have been very strong on these judges. As for the judge you just referred to, there was actually the judge that wrote the opinion was a, that went through the Senate unanimously with support by Senator Sanders with support by President Obama with support by then Senator Kennedy. So I think it is very important when we look at these judges to acknowledge that there are some of these judges that you think are going to be okay and they arenít, but what would I do as president? I would appoint judges that are in the vein of people like Elena Kagan and justice Pryor and Sonia Sotomayor, and letís not forget the notorious RBG. Thatís what I would do."
2019-12-19,Klobuchar,"And if you look at my record as a lawyer and a member of the Judiciary committee, look at the judges that I recommended to President Obama. People like Mimi Wright whoís a superstar, and Susan Richard Nelson, look at who I put in as the first openly gay Marshall in the history of the United States. I did that because I knew they were qualified people to take those jobs and you need to do it not only with the right judges and have that knowhow, but you also have to do it right away. That is one thing that we all learn from when president Obama was in and that was that he was dealing with an economic crisis and it was hard to do it right away, but we have to immediately start putting judges on the bench to fill vacancies so that we can reverse the horrific nature of these Trump judges."
2019-12-19,Buttigieg,"The Supreme court is very personal for me because my household, my marriage, exists by the grace of a single vote on that body, and yes, it is critical that we have justices who understand that American freedom includes reproductive rights and reproductive freedom, but thatís not all. I expect an understanding that voting rights are human rights. I expect an understanding that equality is required of us all and I expect a level of respect for the rule of law that prevents this body from coming to be viewed as just one more partisan battlefield, which is why I will not only appoint judges and justices who reflect this worldview, but also begin moving to reform the body itself as our country has done at least half a dozen times in its history. So that it is not one more political battlefield every single time a vacancy comes up."
2019-12-19,Sanders,"We need moral leadership in the white house. We need a president who will do everything humanly possible to end all forms of discrimination against the transgender community, against the African American community, against the Latino community, and against all minorities in this country. But above and beyond providing the moral leadership of trying to bring our people together. What we also need for the transgender community is to make sure that health care is available to every person in this country, regardless of their sexual orientation or their needs. And that is why I strongly support and have helped lead the effort for a Medicare for all single payer program, which will provide comprehensive healthcare to all people, including certainly the transgender community."
2019-12-19,Warren,"The transgender community has been marginalized in every way possible. And one thing that the president of the United States can do is lift up attention, lift up their voices, lift up their lives. Hereís a promise I made. I will go to the Rose Garden once every year to read the names of transgender women of people of color who have been killed in the past year. I will make sure that we read their names so that as a nation we are forced to address the particular vulnerability on homelessness. I will change the rules now that put people in prison based on their birth sex identification rather than their current identification. I will do everything I can to make sure that we are in America that leaves no one behind."
2019-12-19,Biden,"Afghanistan, you said?"
2019-12-19,Biden,[inaudible 00:23:25].
2019-12-19,Biden,"The reason I can speak to this, itís well known, if any of you followed my view on Afghanistan, I was sent by the president before we got sworn in to Afghanistan to come back with a report. I said there was comprehensive policy available and then I got in a big fight for a long time with the Pentagon because I strongly opposed the nation building notion. We set about rebuilding that country as a, as a whole nation is beyond our capacity. I argued from the very beginning that we should have a policy that was based on an anti-terrorism policy with a very small footprint that in fact only had special forces to deal with potential threats from that territory to the United States of America."
2019-12-19,Biden,The first thing I would do as president the United States of America is to make sure that we brought all combat troops home and into a negotiation with the Taliban. But I would leave behind special forces in small numbers to be able to deal with the potential threat unless we got a real good negotiation accomplished to deal with terrorism. Thatís been my position from the beginning. Thatís why I think secretary Gates and some members of the Pentagon werenít happy with me.
2019-12-19,Biden,Since 2009Ö
2019-12-19,Klobuchar,"Hard evidence to the contrary, what do you say to that?"
2019-12-19,Biden,"Since 2009 go back and look, I was on the opposite side of that with the Pentagon. [inaudible 00:50:08] I can speak to it now is because itís been published. Itís been published thoroughly. Iím the guy, from the beginning, who argued that it was a big, big mistake to surge forces to Afghanistan, period. We should not have done it and I argued against it constantly."
2019-12-19,Klobuchar,Senator Sanders you had your hand up?
2019-12-19,Sanders,"In all due respect to Joe. Joe, youíre also the guy who helped lead us into the disastrous war in Iraq. What we need to do, is I think, rethink and the Washington post piece was very educational. What we need to rethink, is the entire war on terror? We have lost thousands of our own men and women, brave soldiers. Hundreds of thousands, if not millions of people, have been killed abroad or forced to leave their countries. It is time right now, that we bring this world together, to try to end these endless wars and address the root causes, which are causing these wars."
2019-12-19,Klobuchar,"Senator Sanders, you do often point to your vote against the war in Iraq is evidence of your judgment on foreign policy. But you did vote for the war in Afghanistan and as recently as 2015 you said you supported a continued U. S. Troop presence there. Was that support a mistake?"
2019-12-19,Sanders,"Well, only one person, my good friend Barbara Lee was right on that issue. She was the only person in the house to vote against the war in Afghanistan. She was right, I was wrong. So was everybody else in the house. But to answer your question, I donít think you do what Trump does and make foreign policy decisions based on a tweet at 3:00 AM in the morning or dessert your long time allies like the Kurds. I think you work with the international community, you remove all troops over a period of time, a short period of time within one year."
2019-12-19,Klobuchar,"Thank you, Senator. Mayor Buttigieg, you served in this war, but I want to ask about your decision making if you were elected Commander in Chief. You have pledged to withdrawal all U.S. troops from a Afghanistan within your first year as president. But the Taliban today control or contest more than half the country. So should you, as president, still withdrawal all those U. S. Troops if the country could once again become a Haven for terrorists."
2019-12-19,Buttigieg,"Weíre going to leave one way or the other. The question is to make sure we do it well and not poorly. And of course that has to respond to the conditions on the ground and the need for a political settlement. But the other day I was reunited with somebody that I served with over there and the thing we were, marveling at is how long itís been since we left. I thought I was one of the last troops turning out the lights when I left years ago and weíre still there. There may need to be some kind of limited special operations and intelligence capacity. The exact same kind of thing by the way that we actually had in Syria, holding the line before the president yanked it out leading to the road to chaos. But what we know is that we cannot go on with these endless wars."
2019-12-19,Buttigieg,"And Iím glad that the name of Barbara Lee was mentioned, not only because of what sheís talked about years ago. I believe that we had no choice but to go to Afghanistan after 9/11 but right now, she is one of the leaders of the effort to repeal and replace the authorization for the use of military force and the folks that I served with deserve that. They deserve the clarity of members of Congress being able to summon the courage, to take an up or down vote on whether they ought to be there in the first place and when I am president, anytime if I am forced to deploy troops into war, anytime we seek an authorization, it will have a three year sunset. So that if there really does have to be a conversation about extending it, it has to be brought to Congress, brought to the American people, and those members of Congress have to take that tough up or down vote."
2019-12-19,Klobuchar,Thank you Mr mayor. Tim.
2019-12-19,Sanders,"Well Tim, at a time when weíre spending twice as much per capita on healthcare as any other nation. When 87 million people are uninsured or under insured. When 30,000 people are dying each year because they donít get to a doctor when they should and what a half a million people are going bankrupt because of the dysfunctional and cruel system that we currently have. You know what? I think we will pass a Medicare for all, single payer system."
2019-12-19,Sanders,"And I will introduce that legislation in my first week in office. Now to answer your question, I think when we go out to the American people and tell them, that right now, we have got to take on the greed and corruption of the pharmaceutical industry, for example. Which in some cases charges us 10 times more for the same exact drug as itís charged in this country. Where the American people understand that Medicare for all expands Medicare to cover home health care, dental care, eyeglasses, and hearing AIDS and does it at a cost far, far lower than what some of my opponents are talking about. You know what? Weíre going to have the American people behind us. We will have Congress behind it."
2019-12-19,Biden,"I donít think it is realistic, but let me explain why. I introduced a plan to build on Obamacare. It remind everybody, 20 million people got insurance, didnít have it before. All people with preexisting conditions are able to be covered. I could go on. We didnít get all that we wanted, but now that itís been exposed, that taking it away has such dire consequences. Iíve added to the Obamacare plan, the Biden Initiative, which is a public option. Medicare, if you want to have Medicare.for reducing significantly the price of drugs, deductibles, et cetera by underwriting the plan to a tune of about $750 billion dollars. And making sure that weíre able to cover everyone who is in fact able to be covered. It, put your hand down for a second Bernie. Okay."
2019-12-19,Sanders,Just Waving to you Joe.
2019-12-19,Biden,"I know. So look, it covers everybody. Itís realistic and most importantly, it lets you choose what you want. Here you have 160 million people have negotiated their healthcare plans with their employer. Like many of you had. You may or may not like it. If you donít like it, you can move into the public option that I proposed in my plan. But if you like it, you shouldnít have Washington dictating you. You can not keep the plan you have. Thatís a funÖ"
2019-12-19,Sanders,"Under Joeís plan essentially, we retain the status quo."
2019-12-19,Biden,Thatís not true. [crosstalk 00:57:46]
2019-12-19,Sanders,"That is exactly true. Thank you. And by the way, Joe, under your plan, you asked me how are we going to pay for it? Under your plan Iíll tell you how weíre paying for right now. The average worker in America, their family makes 60,000 a year. That family is now paying $12,000 a year for health care. 20% of the income or the Medicare for all that family will be paying $1,200 a year because weíre eliminating the profiteering of the drug companies and the insurance companies and ending, thereís Byzantine and complex administration of thousands of separate healthcare plans."
2019-12-19,Biden,"Iím the only guy thatís not interrupted here. All right, Iím going to interrupt now. It costs 30 trillion dollars. Letís get that straight. $30 trillion over 10 years. Some say it costs 20 trillion. Some say it cost 40. The idea that youíre going to be able to save that person making $60,000 a year on Medicare for all is absolutely preposterous. 16% of the American public is on Medicare now and everybody has a tax taken out of their paycheck now. Tell me, youíre going to add 84% more and itís not going to be higher taxes, at least before he was honest about it. Itís going to increase personal taxes. Theyíre going to beÖ"
2019-12-19,Sanders,"Thatís right. We all got to increase personal taxes, but weíre eliminating premiums, weíre eliminating copayments, weíre eliminating deductibles, weíre eliminating all out of pocket expenses and no family in America will spend more than $200 a year on prescription drugs. [crosstalk 00:09:41]"
2019-12-19,Klobuchar,HeyÖ
2019-12-19,Sanders,Itís first time I did this.
2019-12-19,Klobuchar,"Okay, thatís true. Iíll say this. First of all, Bernie, I promise when I am your president, I will get our pharmaceutical bills done and we have worked together on this time and time again and I agree with you on that. But where I disagree is, I just donít think anyone has a monopoly on bold ideas. I think you can be progressive and practical at the same time. That is why I favor a public option, which is a nonprofit option to bring the cost down and yes, it does bring the cost down immediately for 13 million people and then weíll expand coverage to 12 million people."
2019-12-19,Klobuchar,"But hereís the political problem. This fight that you guys are having isnít real. Your fight, Bernie is not with me or with Vice President Biden. It is with all those, bunch of those new house members. Not everyone by any means, that got elected in that last election in the democratic party. It is with the new governor, democratic governor of Kentucky that wants to build on Obamacare. And the way I look at it, if you want to cross a river over some trouble waters, you build a bridge, you donít blow one up. And I think we should build on the affordable care act. [crosstalk 00:01:01:01]"
2019-12-19,Sanders,She took my name in vain. She hurt my feelings. [crosstalk 01:01:09]
2019-12-19,Sanders,"All right. My fight, Amy, itís not with the governor of Kentucky. My fight and all of our fights must be with the greed and corruption of the pharmaceutical industry. With the greed and corruption of the insurance industry. These guys last year made $100 billion in profit and tens of millions of Americans cannot afford to go to a doctor tonight. The day has got to come and Joe is not talking about it. Amy is not talking about it. The day has got to come and I will bring that day about what we finally say that the drug companies and the insurance companies, the function of health care is that provided for all of our people in a cost effective way, not to make massive profits for the drug companies and the insurance companies. [crosstalk 01:02:06]"
2019-12-19,Warren,"So this is about costs. Itís about costs on middle class families. Last year, 36 million Americans didnít have a prescription filled because they couldnít afford it. And those are people with health insurance as well. People who canít do the copays, people who canít do the deductibles. People who find out that the drug is not covered. So hereís how I approach this. I want to do the most good I can for the most people as quickly as possible. On day one, Iím going to attack the prices on commonly used drugs like Epipens and insulin and bring down those prices."
2019-12-19,Warren,"The president can do that. I love saying this all by herself and I will do it. Thatís going to save families hundreds of millions of dollars and then in the first hundred days, because I found a way to pay for full healthcare coverage for everyone, without raising taxes on middle class families. Iím going to make available to people for a full healthcare coverage for 135 million people. Itíll be at no cost at all and they can opt into that system. For others. It will be at a low cost. We have got to start moving and move fast [crosstalk 00:01:03:36] and do that. We can do that on 50 votes."
2019-12-19,Yang,Wow.
2019-12-19,Warren,We can do a labor action and just all go on strike on this one Andrew.
2019-12-19,Buttigieg,"Well, first of all, I love data and books, so I think we should all be excited about this. And come to think of it, I should probably send my book around more to. Look. I think all of us want the same thing at the end of the day. We know what a gift it would be to the future and to the country for literally anybody up here to become president of The United States compared to what weíve got. And we got to remember there. I donít know how many, now weíre up to 25 something, have run for president in the democratic party. The moment weíve got a nominee, the 24 who arenít that nominee are going to have to rally around the one who does. Letís make sure thereís not too much to ask for forgiveness for by the time that day comes."
2019-12-19,Warren,"I will ask for forgiveness. I know that sometimes I get really worked up and sometimes I get a little hot. I donít really mean to. What happens is when you do 100,000 selfies with people you hear enough stories about people who are really down to their last moments. I met someone just last week in Nevada, who said that he has diabetes and that he has access to a prescription because heís a veteran. But his sister has diabetes, his daughter has diabetes, and they simply canít afford insulin. So the three of them spend all of their time figuring out how to stretch one insulin prescription among three people. When I think about what we could do if we get a majority in the house, a majority in the Senate, and get back the white house, we could make this country work for people like that man. And thatís why Iím in this fight."
2019-12-19,Warren,"I think everyone up here on this stage, and those are not on the stage whoíve run, we owe them because theyíre all pushing for the same exact thing. Youíre not the only one that does Senator. Iíve done thousands of them. And the crew that follows me can tell you thereís not one line I go through. I donít have at least to have a dozen people come up and hug me and say, can you help me? I just lost my daughter 10 days ago. Can you help me? Tell me am I going to be okay? Can you help me? I just lost [inaudible] and theyíd go and lay out their problems. My wife and I have a call list of somewhere between 20 and a hundred people that we call at least every week or every month to tell them Iím here."
2019-12-19,Warren,"I give them my private phone number. They keep in touch with me. A little kid who says, (stuttering) I canít talk. What do I do? I have scores of these young women and men who I keep in contact with. And the reason I would give everyone here at gift is because they want to do something like I do, of making their lives better because thereís a lot of people who are hurting very, very, very badly."
2019-12-19,Sanders,"Well, I can give out any one of four books that I wrote. But I think the gift that all of us need to give to the American people is a very different vision of the reality of the Trump administration. And the vision that we need to bring forth, is to create a government and a nation based on love and compassion, not greed and hatred. We need a vision which says that in our great country, all of our people should be able to earn a decent standard of living, have health care, have the ability to send their kids to college regardless of their income. So we need a new vision, which brings our people together. Around an agenda that works for all, not the Trump vision of dividing us up to benefit the billionaire class. Thatís my vision."
2019-12-19,Klobuchar,"Well, Iíd ask for forgiveness anytime any of you get mad at me. I can be blunt, but I am doing this because I think it is so important to pick the right candidate here. I do. I think when you see whatís going on around the country, yes, itís the economic check that Elizabeth and Bernie have so well pointed out on this stage, but thereís something else going on here and it is a decency check. It is a values check. It is a patriotism check. When you see people, and weíve all had this happen, that come to our meetings and say yeah, I voted for Donald Trump but I donít want to do it again because I want my kids to be able to watch the president on TV and not mute the TV. We have to remember as Democrats, and if I get worked up about this, itís because I believe itís so much in my heart, that we have to bring people with us and not shut them out. That is the gift we can give America in this election."
2019-12-19,Steyer,"So, look, this is the holiday season and what Iím hearing from every single one of these candidates is that theyíve gone around the United States and what theyíve seen from this administration and what theyíve seen from the Republican party is cruelty towards the people of the United States for money. So when I think about the gift that Iíd like to give, and Iíve seen that too. I mean I think it starts with cruelty. When children are born and it goes right through life into pre-K, education, health care, a living wage, there is cruelty to working people, thereís cruelty to seniors."
2019-12-19,Steyer,"And so the gift that Iíd like to give everyone on this stage, which was the original question, is the gift of teamwork. Because the question up here is, how are we together going to change this framework? How are we together, going to beat this corrupt and criminal president? How are we going to stand up for the people of the United States together? Not by tearing each other down, but by supporting each other and by realizing that what we stand for is the true value of America. And as a team thatís how weíre going to do it. And as Americans, weíre going to come together to stand up for the original values, freedom, equality, justice, teamwork."
2019-12-19,Steyer,"Iím different from everybody else on this stage and hereís why, Iím running because corporations have bought our government and we need to return power to the people. And for the last 10 years, thatís exactly what Iíve been doing, taking on unchecked corporate power. Thatís why Iím for term limits, because if weíre going to have bold change, then we need new people in charge and new ideas. Iím the only person on this stage whoís built a large, multi billion dollar international business. I know how to grow prosperity. I can take on Mr. Trump on the economy and beat him. Iím the only one on this stage who said climate is my number one priority. Itís a crisis we have to deal with, but itís also our greatest opportunity to create millions of good paying union jobs across the country and clean up the air and water and the black and brown communities where itís so essential. So if you want to break the corporate stranglehold, beat Mr. Trump on the economy and solve our climate crisis. I can deliver-"
2019-12-19,Steyer,and Iím asking for your vote.
2019-12-19,Yang,"I know what youíre thinking. America, how am I still on this stage with them? [crosstalk 00:01:31]"
2019-12-19,Yang,"Our campaign is growing all the time because we are laser focused on solving the real problems that got Donald Trump elected in the first place. I spent seven years helping create thousands of jobs in Detroit, Baltimore, New Orleans and other cities, serving as an ambassador of entrepreneurship under President Obama, and I saw firsthand what many of you already know, our country is falling apart. Our senior citizens are working until the day they die. Our kids are addicted to smartphones or drugs. Weíre seeing record high levels of depression, suicides, overdoses. Our companies are recording record profits while our people are literally dying younger. Our way of life is changing faster than ever. And the simple fact is this, our politicians in D C succeed whether we the people succeed or fail. Washington DC today is the richest city in our country. What do they produce? Bad decisions? We need to get the money out of DC and into your hands, the hands of the American people. Join us in Yang2020.com and help us rewrite the rules of the 20th century economy to work for us."
2019-12-19,Klobuchar,"We have had quite a debate tonight, but I want to debate Donald Trump. This primary comes down to some simple questions. Who has the best ideas, the best experience, mostly, who can beat Donald Trump and how will she do it? So Donald Trump built his fortune on over time, over $413 million that he got from his Dad. My Grandpa, he was an iron ore miner, a union member who worked 1500 feet underground, and he saved money in a coffee can in the basement to send my Dad to a community college. Thatís my family trust."
2019-12-19,Klobuchar,"And I figure if you are given opportunity, you donít go into the world with a sense of entitlement. You go into it with a sense of obligation. An obligation to lift people up instead of hoarding what you have for yourself. Our politics right now because of Donald Trump are toxic. We need a leader who can bring people together and who can win that way. So if you are tired of the extremes in our politics and the noise and the nonsense, you have a home with me. If you want a bigger tent and a wider coalition and longer coattails, join me. We will win at amyklobuchar.com"
2019-12-19,Buttigieg,"So the nominee is going to have to do two things, defeat Donald Trump, and unite the country as president. Itís a tall order. And in order to do it, weíre going to need a nominee and a president who can respond to the crisis of belonging that is gripping our nation today. That means building up a politics that is defined, not by who we exclude, not by who we reject, but by how many people we can call to this side. I have seen so many people capable of forming that multiracial, multi generational coalition and Iím seeing more and more people who maybe have not felt welcome in the Democratic party before, but belong here now, because theyíre definitely not on board with whatís going on in the Trump white house. I am asking you to join me, to vote for me to caucus for me and to help us build that future defined not by exclusion but by belonging."
2019-12-19,Warren,"Did you call my name? This is a dark moment in America and yet I come here tonight with a heart filled with hope. All three of my brothers served in the military. Theyíre all retired. Theyíre all back in Oklahoma. One is a Democrat, two are Republicans. But you know what unites my three brothers Amazon, they are furious that Amazon reported $10 billion in profits and paid zero in taxes. My brothers are part of why is ready to root out corruption and fight back, and that gives us a base to work from. America is ready for 2 cent wealth tax. Itís supported by Republicans, Democrats and Independents, and it lets us invest in all of our children."
2019-12-19,Warren,"America is ready to expand social security payments and disability payments by $200 a month and we can do it. You know, someone asks what this would mean, you just give somebody $200 a month. They asked me this in a town hall, and a lady who wanted it said, ìyou know what it will mean to me. Itíll mean I can get a prescription filled, and I can still buy toilet paper this same week.î Thatís where Americans are right now. I am not working for millionaires and billionaires. Iím here to work for the tens of millions of people across this country who are ready to build an America that wonít just work those at the top, but that will work for everyone."
2019-12-19,Sanders,"45 years, Americans have been listening to great speeches, and at the end of the day, the average American worker is not making a nickel more than he or she did in real wages, over those 45 years. The truth is that real change always takes place. Real change always takes place from the bottom on up, never from the top on down. And that is why in this campaign, I am so proud that we have over a million volunteers. We have some of the strongest grassroots organizations. We have raised more individual contributions than any candidate in American history. Please join the political revolution @berniesanders.com. Letís defeat Trump. Letís transform this country. Thank you."
2019-12-19,Biden,"Thank you very much for listening, seven days out, Christmas. Thank you very much. Look, we all have big progressive plans and the question is, who can deliver on those plans? And it seems to me we have to ask ourselves three questions straight up and honestly. Who has the best chance, most likely chance of defeating Donald Trump? Who is the one whoís most likely to do that? Number two, who can help elect Democrats to the United States Senate, in States like North Carolina and Georgia and Arizona and other States."
2019-12-19,Biden,"And thirdly, who can deliver legislatively? That requires you to look at our records. I have a significant record of getting significant things done from the Violence Against Women Act and the Chemical Weapons Treaty in foreign and domestic policy alike. And so I think asking those questions, I believe, as you expect, that Iím the most qualified to answer those three questions. But most of all, weíve got to level with the American people. Donít play games with them, tell them the truth and be authentic. God bless you all and may you all have a great, great holiday season and thank you guys for doing this as well."
2019-11-20,Warren,"Of course I will. And the obvious answer is to say, first read the Mueller Report, all 442 pages of it, that showed how the president tried to obstruct justice, and when Congress failed to act at that moment, and that the president felt free to break the law again and again and again. And thatís whatís happened with Ukraine. We have to establish the principle, no one is above the law. We have a constitutional responsibility, and we need to meet it. But I want to add one more part based on todayís testimony, and that is, how did Ambassador Sondland get there? This is not a man who had any qualifications except one. He wrote a check a million dollars, and that tells us about whatís happening in Washington."
